date,is_holiday,year,month,day,day_of_week,op_reserve,prcnt_op_reserve,peak_supply
2018-02-05,0,2018,2,5,0,1476.0,5.08,29055.11811023622
2018-02-06,0,2018,2,6,1,1915.0,6.72,28497.02380952381
2018-02-07,0,2018,2,7,2,1463.0,5.06,28913.04347826087
2018-02-08,0,2018,2,8,3,1672.0,5.88,28435.374149659863
2018-02-09,0,2018,2,9,4,2001.0,7.07,28302.6874115983
2018-02-10,2,2018,2,10,5,2704.0,10.39,26025.024061597687
2018-02-11,2,2018,2,11,6,2077.0,8.19,25360.19536019536
2018-02-12,0,2018,2,12,0,2471.0,9.04,27334.07079646018
2018-02-13,0,2018,2,13,1,1983.0,7.54,26299.73474801061
2018-02-14,0,2018,2,14,2,2382.0,10.14,23491.124260355027
2018-02-15,2,2018,2,15,3,2422.0,11.54,20987.86828422877
2018-02-16,2,2018,2,16,4,2462.0,11.86,20758.85328836425
2018-02-17,2,2018,2,17,5,2699.0,13.31,20277.986476333583
2018-02-18,2,2018,2,18,6,2107.0,10.04,20986.055776892434
2018-02-19,2,2018,2,19,0,1594.0,7.22,22077.562326869807
2018-02-20,2,2018,2,20,1,1873.0,8.05,23267.080745341613
2018-02-21,0,2018,2,21,2,1601.0,6.04,26506.62251655629
2018-02-22,0,2018,2,22,3,1277.0,4.68,27286.32478632479
2018-02-23,0,2018,2,23,4,2076.0,7.66,27101.82767624021
2018-02-24,2,2018,2,24,5,2325.0,9.18,25326.797385620917
2018-02-25,2,2018,2,25,6,2273.0,9.21,24679.695982627578
2018-02-26,0,2018,2,26,0,2171.0,7.91,27446.270543615676
2018-02-27,0,2018,2,27,1,1680.0,6.04,27814.56953642384
2018-02-28,2,2018,2,28,2,1683.0,6.38,26379.310344827587
2018-03-01,0,2018,3,1,3,1839.0,6.48,28379.629629629628
2018-03-02,0,2018,3,2,4,2026.0,7.2,28138.888888888887
2018-03-03,2,2018,3,3,5,1884.0,7.23,26058.09128630705
2018-03-04,2,2018,3,4,6,1732.0,6.81,25433.186490455213
2018-03-05,0,2018,3,5,0,1029.0,3.49,29484.24068767908
2018-03-06,0,2018,3,6,1,1740.0,6.22,27974.276527331192
2018-03-07,0,2018,3,7,2,1277.0,4.49,28440.97995545657
2018-03-08,0,2018,3,8,3,1885.0,6.75,27925.925925925927
2018-03-09,0,2018,3,9,4,1910.0,6.92,27601.156069364162
2018-03-10,2,2018,3,10,5,1734.0,6.95,24949.640287769784
2018-03-11,2,2018,3,11,6,1689.0,6.97,24232.424677187948
2018-03-12,0,2018,3,12,0,1763.0,6.31,27939.778129952458
2018-03-13,0,2018,3,13,1,1911.0,6.72,28437.5
2018-03-14,0,2018,3,14,2,1981.0,6.94,28544.668587896253
2018-03-15,0,2018,3,15,3,1974.0,6.82,28944.281524926686
2018-03-16,0,2018,3,16,4,1997.0,6.98,28610.31518624642
2018-03-17,2,2018,3,17,5,1800.0,6.98,25787.965616045843
2018-03-18,2,2018,3,18,6,1569.0,6.33,24786.729857819904
2018-03-19,0,2018,3,19,0,1661.0,5.7,29140.35087719298
2018-03-20,0,2018,3,20,1,1988.0,6.9,28811.59420289855
2018-03-21,0,2018,3,21,2,1923.0,6.94,27708.93371757925
2018-03-22,0,2018,3,22,3,1931.0,6.9,27985.507246376812
2018-03-23,0,2018,3,23,4,1897.0,6.86,27653.061224489793
2018-03-24,2,2018,3,24,5,1733.0,6.89,25152.394775036286
2018-03-25,2,2018,3,25,6,1715.0,6.98,24570.2005730659
2018-03-26,0,2018,3,26,0,1798.0,6.34,28359.6214511041
2018-03-27,0,2018,3,27,1,1997.0,6.98,28610.31518624642
2018-03-28,0,2018,3,28,2,1995.0,6.94,28746.397694524494
2018-03-29,0,2018,3,29,3,1790.0,6.18,28964.401294498384
2018-03-30,0,2018,3,30,4,1900.0,6.57,28919.3302891933
2018-03-31,0,2018,3,31,5,1940.0,6.97,27833.572453371595
2018-04-01,2,2018,4,1,6,1733.0,6.91,25079.59479015919
2018-04-02,0,2018,4,2,0,1894.0,6.52,29049.07975460123
2018-04-03,0,2018,4,3,1,1887.0,6.45,29255.81395348837
2018-04-04,2,2018,4,4,2,1595.0,6.11,26104.746317512272
2018-04-05,2,2018,4,5,3,1744.0,6.98,24985.67335243553
2018-04-06,2,2018,4,6,4,1708.0,6.99,24434.907010014307
2018-04-07,2,2018,4,7,5,1669.0,6.97,23945.480631276903
2018-04-08,2,2018,4,8,6,1654.0,6.92,23901.73410404624
2018-04-09,0,2018,4,9,0,1970.0,6.98,28223.49570200573
2018-04-10,0,2018,4,10,1,1999.0,6.96,28721.264367816093
2018-04-11,0,2018,4,11,2,1726.0,5.72,30174.825174825175
2018-04-12,0,2018,4,12,3,1599.0,5.22,30632.18390804598
2018-04-13,0,2018,4,13,4,1770.0,5.7,31052.631578947367
2018-04-14,2,2018,4,14,5,1809.0,6.53,27702.909647779477
2018-04-15,2,2018,4,15,6,1619.0,6.57,24642.313546423135
2018-04-16,0,2018,4,16,0,1918.0,6.76,28372.78106508876
2018-04-17,0,2018,4,17,1,1978.0,6.97,28378.766140602584
2018-04-18,0,2018,4,18,2,1873.0,6.57,28508.371385083712
2018-04-19,0,2018,4,19,3,1956.0,6.65,29413.533834586466
2018-04-20,0,2018,4,20,4,1990.0,6.77,29394.387001477106
2018-04-21,2,2018,4,21,5,1860.0,6.9,26956.521739130432
2018-04-22,2,2018,4,22,6,1625.0,6.17,26337.11507293355
2018-04-23,0,2018,4,23,0,1529.0,4.86,31460.905349794237
2018-04-24,0,2018,4,24,1,1708.0,5.49,31111.11111111111
2018-04-25,0,2018,4,25,2,2049.0,6.93,29567.09956709957
2018-04-26,0,2018,4,26,3,2064.0,6.89,29956.45863570392
2018-04-27,0,2018,4,27,4,2087.0,6.87,30378.457059679768
2018-04-28,2,2018,4,28,5,1875.0,6.99,26824.034334763946
2018-04-29,2,2018,4,29,6,1788.0,6.85,26102.189781021898
2018-04-30,0,2018,4,30,0,2073.0,6.89,30087.082728592162
2018-05-01,0,2018,5,1,1,1788.0,6.24,28653.846153846152
2018-05-02,0,2018,5,2,2,1580.0,4.88,32377.04918032787
2018-05-03,0,2018,5,3,3,2132.0,6.95,30676.258992805753
2018-05-04,0,2018,5,4,4,2090.0,6.82,30645.16129032258
2018-05-05,2,2018,5,5,5,1862.0,6.78,27463.126843657818
2018-05-06,2,2018,5,6,6,1919.0,6.97,27532.281205164993
2018-05-07,0,2018,5,7,0,1806.0,5.51,32776.76950998185
2018-05-08,0,2018,5,8,1,2153.0,6.78,31755.162241887905
2018-05-09,0,2018,5,9,2,2100.0,6.98,30085.95988538682
2018-05-10,0,2018,5,10,3,2088.0,6.92,30173.41040462428
2018-05-11,0,2018,5,11,4,2090.0,6.8,30735.29411764706
2018-05-12,2,2018,5,12,5,1908.0,6.95,27453.237410071943
2018-05-13,2,2018,5,13,6,1890.0,6.98,27077.363896848135
2018-05-14,0,2018,5,14,0,1992.0,6.05,32925.61983471074
2018-05-15,0,2018,5,15,1,1723.0,5.14,33521.40077821012
2018-05-16,0,2018,5,16,2,1555.0,4.54,34251.101321585906
2018-05-17,0,2018,5,17,3,1764.0,5.09,34656.18860510806
2018-05-18,0,2018,5,18,4,1776.0,5.07,35029.585798816566
2018-05-19,2,2018,5,19,5,2132.0,6.97,30588.235294117647
2018-05-20,2,2018,5,20,6,1828.0,6.17,29627.228525121558
2018-05-21,0,2018,5,21,0,1831.0,5.34,34288.38951310862
2018-05-22,0,2018,5,22,1,1872.0,5.38,34795.53903345725
2018-05-23,0,2018,5,23,2,1506.0,4.32,34861.11111111111
2018-05-24,0,2018,5,24,3,2360.0,6.92,34104.046242774566
2018-05-25,0,2018,5,25,4,1959.0,5.6,34982.14285714286
2018-05-26,2,2018,5,26,5,2120.0,6.97,30416.06886657102
2018-05-27,2,2018,5,27,6,1820.0,6.01,30282.861896838604
2018-05-28,0,2018,5,28,0,1291.0,3.59,35961.002785515324
2018-05-29,0,2018,5,29,1,1049.0,2.89,36297.577854671275
2018-05-30,0,2018,5,30,2,1232.0,3.35,36776.119402985074
2018-05-31,0,2018,5,31,3,1431.0,3.9,36692.307692307695
2018-06-01,0,2018,6,1,4,2346.0,6.99,33562.23175965665
2018-06-02,2,2018,6,2,5,1960.0,6.75,29037.037037037036
2018-06-03,2,2018,6,3,6,1948.0,6.84,28479.53216374269
2018-06-04,0,2018,6,4,0,2400.0,6.96,34482.75862068965
2018-06-05,0,2018,6,5,1,2267.0,6.42,35311.52647975078
2018-06-06,0,2018,6,6,2,2186.0,6.11,35777.41407528641
2018-06-07,0,2018,6,7,3,2348.0,6.58,35683.8905775076
2018-06-08,0,2018,6,8,4,2178.0,6.03,36119.40298507462
2018-06-09,2,2018,6,9,5,1917.0,6.03,31791.0447761194
2018-06-10,2,2018,6,10,6,1839.0,6.17,29805.51053484603
2018-06-11,0,2018,6,11,0,2569.0,7.89,32560.202788339673
2018-06-12,0,2018,6,12,1,2178.0,6.5,33507.692307692305
2018-06-13,0,2018,6,13,2,2111.0,6.2,34048.38709677419
2018-06-14,0,2018,6,14,3,2191.0,6.49,33759.630200308166
2018-06-15,0,2018,6,15,4,2116.0,6.69,31629.29745889387
2018-06-16,2,2018,6,16,5,1911.0,6.67,28650.674662668665
2018-06-17,2,2018,6,17,6,1897.0,6.96,27255.74712643678
2018-06-18,2,2018,6,18,0,1943.0,6.95,27956.8345323741
2018-06-19,0,2018,6,19,1,2550.0,7.95,32075.471698113208
2018-06-20,0,2018,6,20,2,2246.0,6.97,32223.816355810617
2018-06-21,0,2018,6,21,3,2175.0,6.56,33155.48780487805
2018-06-22,0,2018,6,22,4,2322.0,6.88,33750.0
2018-06-23,2,2018,6,23,5,2067.0,6.85,30175.182481751828
2018-06-24,2,2018,6,24,6,1930.0,6.62,29154.078549848942
2018-06-25,0,2018,6,25,0,2282.0,6.5,35107.692307692305
2018-06-26,0,2018,6,26,1,2445.0,6.93,35281.385281385286
2018-06-27,0,2018,6,27,2,2415.0,6.88,35101.74418604651
2018-06-28,0,2018,6,28,3,2344.0,6.61,35461.422087745836
2018-06-29,0,2018,6,29,4,2429.0,6.95,34949.640287769784
2018-06-30,2,2018,6,30,5,2044.0,6.71,30461.99701937407
2018-07-01,2,2018,7,1,6,1986.0,6.85,28992.700729927008
2018-07-02,0,2018,7,2,0,2385.0,7.19,33171.07093184979
2018-07-03,0,2018,7,3,1,2217.0,6.49,34160.24653312789
2018-07-04,0,2018,7,4,2,2294.0,6.8,33735.29411764706
2018-07-05,0,2018,7,5,3,2297.0,6.93,33145.743145743145
2018-07-06,0,2018,7,6,4,2261.0,6.59,34309.55993930197
2018-07-07,2,2018,7,7,5,2084.0,6.86,30379.008746355685
2018-07-08,2,2018,7,8,6,1935.0,6.69,28923.766816143496
2018-07-09,0,2018,7,9,0,2292.0,6.56,34939.0243902439
2018-07-10,0,2018,7,10,1,2259.0,6.5,34753.846153846156
2018-07-11,0,2018,7,11,2,2146.0,6.88,31191.86046511628
2018-07-12,0,2018,7,12,3,2209.0,6.42,34408.09968847352
2018-07-13,0,2018,7,13,4,2217.0,6.34,34968.45425867508
2018-07-14,2,2018,7,14,5,2292.0,7.33,31268.758526603
2018-07-15,2,2018,7,15,6,2987.0,10.19,29313.052011776253
2018-07-16,0,2018,7,16,0,2769.0,7.87,35184.243964421854
2018-07-17,0,2018,7,17,1,2513.0,6.94,36210.37463976945
2018-07-18,0,2018,7,18,2,2360.0,6.47,36476.04327666152
2018-07-19,0,2018,7,19,3,2347.0,6.39,36729.26447574335
2018-07-20,0,2018,7,20,4,2342.0,6.55,35755.725190839694
2018-07-21,2,2018,7,21,5,2931.0,9.36,31314.102564102566
2018-07-22,2,2018,7,22,6,2672.0,9.11,29330.40614709111
2018-07-23,0,2018,7,23,0,2948.0,8.61,34239.25667828107
2018-07-24,0,2018,7,24,1,2292.0,6.37,35981.16169544741
2018-07-25,0,2018,7,25,2,2399.0,6.68,35913.17365269461
2018-07-26,0,2018,7,26,3,2296.0,6.41,35819.03276131045
2018-07-27,0,2018,7,27,4,2443.0,6.85,35664.233576642335
2018-07-28,2,2018,7,28,5,2504.0,7.98,31378.446115288218
2018-07-29,2,2018,7,29,6,2073.0,6.77,30620.38404726736
2018-07-30,0,2018,7,30,0,2386.0,6.57,36316.590563165904
2018-07-31,0,2018,7,31,1,2356.0,6.38,36927.89968652037
2018-08-01,0,2018,8,1,2,2305.0,6.17,37358.1847649919
2018-08-02,0,2018,8,2,3,2457.0,6.8,36132.35294117647
2018-08-03,0,2018,8,3,4,2429.0,6.73,36092.12481426448
2018-08-04,2,2018,8,4,5,3088.0,9.68,31900.826446280993
2018-08-05,2,2018,8,5,6,3556.0,11.99,29658.048373644702
2018-08-06,0,2018,8,6,0,2413.0,6.69,36068.75934230194
2018-08-07,0,2018,8,7,1,2474.0,6.85,36116.788321167885
2018-08-08,0,2018,8,8,2,2492.0,6.89,36168.35994194485
2018-08-09,0,2018,8,9,3,2472.0,6.89,35878.084179970974
2018-08-10,0,2018,8,10,4,2356.0,6.54,36024.46483180428
2018-08-11,2,2018,8,11,5,3327.0,10.49,31715.919923736892
2018-08-12,2,2018,8,12,6,2574.0,8.55,30105.263157894733
2018-08-13,0,2018,8,13,0,2398.0,6.9,34753.62318840579
2018-08-14,0,2018,8,14,1,2352.0,6.75,34844.444444444445
2018-08-15,0,2018,8,15,2,2474.0,7.29,33936.89986282579
2018-08-16,0,2018,8,16,3,2275.0,6.62,34365.5589123867
2018-08-17,0,2018,8,17,4,2266.0,6.44,35186.335403726705
2018-08-18,2,2018,8,18,5,3676.0,12.22,30081.833060556462
2018-08-19,2,2018,8,19,6,3035.0,10.59,28659.11237016053
2018-08-20,0,2018,8,20,0,2372.0,6.9,34376.811594202896
2018-08-21,0,2018,8,21,1,2222.0,6.41,34664.58658346334
2018-08-22,0,2018,8,22,2,2365.0,6.8,34779.41176470588
2018-08-23,0,2018,8,23,3,2160.0,6.22,34726.688102893895
2018-08-24,0,2018,8,24,4,3846.0,12.75,30164.70588235294
2018-08-25,2,2018,8,25,5,3280.0,11.24,29181.494661921708
2018-08-26,2,2018,8,26,6,2998.0,10.67,28097.46954076851
2018-08-27,0,2018,8,27,0,3842.0,11.88,32340.067340067337
2018-08-28,0,2018,8,28,1,4068.0,12.74,31930.926216640502
2018-08-29,0,2018,8,29,2,3527.0,10.98,32122.040072859745
2018-08-30,0,2018,8,30,3,4398.0,13.79,31892.675852066717
2018-08-31,0,2018,8,31,4,4076.0,12.63,32272.36737925574
2018-09-01,2,2018,9,1,5,4210.0,14.55,28934.70790378007
2018-09-02,2,2018,9,2,6,3062.0,10.87,28169.27322907084
2018-09-03,0,2018,9,3,0,2827.0,8.36,33815.78947368421
2018-09-04,0,2018,9,4,1,2285.0,6.5,35153.846153846156
2018-09-05,0,2018,9,5,2,2274.0,6.45,35255.813953488374
2018-09-06,0,2018,9,6,3,2383.0,6.83,34890.190336749634
2018-09-07,0,2018,9,7,4,2381.0,6.9,34507.24637681159
2018-09-08,2,2018,9,8,5,2972.0,10.02,29660.67864271457
2018-09-09,2,2018,9,9,6,3713.0,13.85,26808.6642599278
2018-09-10,0,2018,9,10,0,3567.0,11.27,31650.399290150843
2018-09-11,0,2018,9,11,1,3110.0,9.35,33262.0320855615
2018-09-12,0,2018,9,12,2,2314.0,6.78,34129.79351032448
2018-09-13,0,2018,9,13,3,2381.0,6.9,34507.24637681159
2018-09-14,0,2018,9,14,4,2308.0,6.66,34654.65465465465
2018-09-15,2,2018,9,15,5,3148.0,10.75,29283.720930232557
2018-09-16,2,2018,9,16,6,3010.0,10.4,28942.30769230769
2018-09-17,0,2018,9,17,0,2350.0,6.7,35074.62686567164
2018-09-18,0,2018,9,18,1,2404.0,6.8,35352.94117647059
2018-09-19,0,2018,9,19,2,2403.0,6.87,34978.16593886463
2018-09-20,0,2018,9,20,3,2257.0,6.44,35046.583850931675
2018-09-21,0,2018,9,21,4,2404.0,6.89,34891.1465892598
2018-09-22,2,2018,9,22,5,2569.0,8.49,30259.128386336866
2018-09-23,2,2018,9,23,6,2718.0,9.75,27876.923076923078
2018-09-24,2,2018,9,24,0,3369.0,12.38,27213.24717285945
2018-09-25,0,2018,9,25,1,3937.0,12.02,32753.743760399335
2018-09-26,0,2018,9,26,2,3885.0,12.16,31949.013157894737
2018-09-27,0,2018,9,27,3,4230.0,13.24,31948.640483383686
2018-09-28,0,2018,9,28,4,4057.0,12.88,31498.447204968943
2018-09-29,2,2018,9,29,5,4174.0,15.57,26807.96403339756
2018-09-30,2,2018,9,30,6,4066.0,15.94,25508.155583437892
2018-10-01,0,2018,10,1,0,3098.0,10.09,30703.66699702676
2018-10-02,0,2018,10,2,1,3116.0,10.05,31004.975124378107
2018-10-03,0,2018,10,3,2,3000.0,9.81,30581.03975535168
2018-10-04,0,2018,10,4,3,3282.0,10.99,29863.512283894448
2018-10-05,0,2018,10,5,4,2396.0,7.89,30367.553865652728
2018-10-06,2,2018,10,6,5,2705.0,9.98,27104.208416833666
2018-10-07,2,2018,10,7,6,2709.0,10.47,25873.925501432663
2018-10-08,0,2018,10,8,0,2975.0,9.64,30860.995850622407
2018-10-09,0,2018,10,9,1,2948.0,9.42,31295.116772823778
2018-10-10,2,2018,10,10,2,2443.0,8.86,27573.363431151243
2018-10-11,0,2018,10,11,3,3138.0,10.5,29885.714285714286
2018-10-12,0,2018,10,12,4,3756.0,12.88,29161.49068322981
2018-10-13,2,2018,10,13,5,3300.0,12.62,26148.969889064978
2018-10-14,2,2018,10,14,6,2500.0,9.73,25693.73072970195
2018-10-15,0,2018,10,15,0,3083.0,10.09,30555.00495540139
2018-10-16,0,2018,10,16,1,2393.0,7.6,31486.84210526316
2018-10-17,0,2018,10,17,2,2669.0,8.87,30090.191657271705
2018-10-18,0,2018,10,18,3,2774.0,9.22,30086.76789587852
2018-10-19,0,2018,10,19,4,2888.0,9.64,29958.506224066386
2018-10-20,2,2018,10,20,5,3148.0,12.01,26211.49042464613
2018-10-21,2,2018,10,21,6,2766.0,10.9,25376.146788990824
2018-10-22,0,2018,10,22,0,2348.0,7.77,30218.790218790222
2018-10-23,0,2018,10,23,1,2080.0,6.83,30453.879941434847
2018-10-24,0,2018,10,24,2,2251.0,7.37,30542.740841248302
2018-10-25,0,2018,10,25,3,2116.0,6.82,31026.39296187683
2018-10-26,0,2018,10,26,4,2152.0,6.94,31008.645533141207
2018-10-27,2,2018,10,27,5,3257.0,12.73,25585.231736056558
2018-10-28,2,2018,10,28,6,3115.0,12.83,24279.033515198753
2018-10-29,0,2018,10,29,0,3112.0,10.94,28446.069469835467
2018-10-30,0,2018,10,30,1,2557.0,8.8,29056.81818181818
2018-10-31,0,2018,10,31,2,2762.0,9.51,29043.11251314406
2018-11-01,0,2018,11,1,3,2536.0,8.87,28590.75535512965
2018-11-02,0,2018,11,2,4,2341.0,8.1,28901.234567901236
2018-11-03,2,2018,11,3,5,1925.0,7.27,26478.679504814307
2018-11-04,2,2018,11,4,6,2128.0,8.38,25393.79474940334
2018-11-05,0,2018,11,5,0,2111.0,7.07,29858.55728429986
2018-11-06,0,2018,11,6,1,2122.0,6.9,30753.623188405796
2018-11-07,0,2018,11,7,2,1971.0,6.37,30941.915227629514
2018-11-08,0,2018,11,8,3,1913.0,6.09,31412.15106732348
2018-11-09,0,2018,11,9,4,2107.0,6.96,30272.988505747126
2018-11-10,2,2018,11,10,5,1893.0,7.03,26927.453769559033
2018-11-11,2,2018,11,11,6,2544.0,9.95,25567.8391959799
2018-11-12,0,2018,11,12,0,2090.0,6.98,29942.693409742118
2018-11-13,0,2018,11,13,1,2040.0,6.91,29522.43125904486
2018-11-14,0,2018,11,14,2,2009.0,6.83,29414.348462664715
2018-11-15,0,2018,11,15,3,1979.0,6.61,29939.48562783661
2018-11-16,0,2018,11,16,4,2095.0,6.99,29971.387696709586
2018-11-17,2,2018,11,17,5,1869.0,7.02,26623.931623931625
2018-11-18,2,2018,11,18,6,1806.0,7.03,25689.90042674253
2018-11-19,0,2018,11,19,0,1937.0,6.64,29171.686746987954
2018-11-20,0,2018,11,20,1,1920.0,6.46,29721.362229102167
2018-11-21,0,2018,11,21,2,1939.0,6.46,30015.47987616099
2018-11-22,0,2018,11,22,3,2518.0,8.74,28810.068649885583
2018-11-23,0,2018,11,23,4,2693.0,9.48,28407.17299578059
2018-11-24,2,2018,11,24,5,3366.0,13.57,24804.716285924835
2018-11-25,2,2018,11,25,6,3077.0,12.4,24814.516129032258
2018-11-26,0,2018,11,26,0,1916.0,6.63,28898.94419306184
2018-11-27,0,2018,11,27,1,1829.0,6.3,29031.74603174603
2018-11-28,0,2018,11,28,2,1903.0,6.57,28964.992389649924
2018-11-29,0,2018,11,29,3,2040.0,7.11,28691.983122362868
2018-11-30,0,2018,11,30,4,2183.0,7.64,28573.298429319373
2018-12-01,2,2018,12,1,5,2676.0,10.44,25632.18390804598
2018-12-02,2,2018,12,2,6,2452.0,9.82,24969.450101832994
2018-12-03,0,2018,12,3,0,1894.0,6.54,28960.244648318043
2018-12-04,0,2018,12,4,1,1852.0,6.2,29870.967741935485
2018-12-05,0,2018,12,5,2,1941.0,6.6,29409.09090909091
2018-12-06,0,2018,12,6,3,1866.0,6.22,30000.0
2018-12-07,0,2018,12,7,4,1868.0,6.59,28345.97875569044
2018-12-08,2,2018,12,8,5,2650.0,10.52,25190.114068441064
2018-12-09,2,2018,12,9,6,2656.0,11.05,24036.199095022625
2018-12-10,0,2018,12,10,0,1909.0,6.67,28620.689655172413
2018-12-11,0,2018,12,11,1,1833.0,6.39,28685.446009389674
2018-12-12,0,2018,12,12,2,1935.0,6.85,28248.175182481755
2018-12-13,0,2018,12,13,3,1895.0,6.72,28199.404761904763
2018-12-14,0,2018,12,14,4,1953.4,6.93,28187.590187590187
2018-12-15,2,2018,12,15,5,2550.0,10.04,25398.406374501996
2018-12-16,2,2018,12,16,6,2143.0,8.73,24547.537227949597
2018-12-17,0,2018,12,17,0,1773.0,6.37,27833.594976452117
2018-12-18,0,2018,12,18,1,1784.0,6.35,28094.48818897638
2018-12-19,0,2018,12,19,2,1806.0,6.36,28396.226415094337
2018-12-20,0,2018,12,20,3,1796.0,6.3,28507.93650793651
2018-12-21,0,2018,12,21,4,1994.0,6.96,28649.425287356324
2018-12-22,0,2018,12,22,5,1873.0,6.89,27184.325108853413
2018-12-23,2,2018,12,23,6,2456.0,10.02,24510.978043912175
2018-12-24,0,2018,12,24,0,2340.0,8.38,27923.627684964198
2018-12-25,0,2018,12,25,1,1960.0,6.85,28613.138686131388
2018-12-26,0,2018,12,26,2,1780.0,6.25,28480.0
2018-12-27,0,2018,12,27,3,1936.0,6.98,27736.389684813752
2018-12-28,0,2018,12,28,4,2062.0,7.68,26848.958333333336
2018-12-29,2,2018,12,29,5,3277.0,13.48,24310.089020771513
2018-12-30,2,2018,12,30,6,1762.0,7.55,23337.748344370862
2018-12-31,2,2018,12,31,0,3106.0,13.27,23406.17935192163
2019-01-01,2,2019,1,1,1,2557.2999999999997,10.71,23877.684407096167
2019-01-02,0,2019,1,2,2,1899.5,6.75,28140.74074074074
2019-01-03,0,2019,1,3,3,1891.6,6.65,28445.112781954886
2019-01-04,0,2019,1,4,4,1811.1000000000001,6.36,28476.41509433962
2019-01-05,2,2019,1,5,5,1902.7,7.3,26064.383561643837
2019-01-06,2,2019,1,6,6,2332.7000000000003,9.48,24606.540084388187
2019-01-07,0,2019,1,7,0,1799.3000000000002,6.31,28515.05546751189
2019-01-08,0,2019,1,8,1,1843.3000000000002,6.42,28711.838006230533
2019-01-09,0,2019,1,9,2,1953.7,6.82,28646.627565982402
2019-01-10,0,2019,1,10,3,1847.3,6.37,29000.0
2019-01-11,0,2019,1,11,4,1883.4,6.54,28798.16513761468
2019-01-12,2,2019,1,12,5,2496.6,9.64,25898.340248962653
2019-01-13,2,2019,1,13,6,2397.6,9.73,24641.31551901336
2019-01-14,0,2019,1,14,0,1745.3999999999999,6.16,28334.415584415583
2019-01-15,0,2019,1,15,1,1844.1,6.38,28904.388714733544
2019-01-16,0,2019,1,16,2,1848.8,6.45,28663.565891472866
2019-01-17,0,2019,1,17,3,1932.7,6.81,28380.323054331868
2019-01-18,0,2019,1,18,4,1935.9,6.97,27774.74892395983
2019-01-19,0,2019,1,19,5,1953.8999999999999,7.38,26475.60975609756
2019-01-20,2,2019,1,20,6,2598.7,10.59,24539.18791312559
2019-01-21,0,2019,1,21,0,1914.7,6.9,27749.27536231884
2019-01-22,0,2019,1,22,1,1921.3999999999999,6.83,28131.771595900438
2019-01-23,0,2019,1,23,2,1938.8,6.96,27856.32183908046
2019-01-24,0,2019,1,24,3,1872.3,6.72,27861.607142857145
2019-01-25,0,2019,1,25,4,1905.3,6.98,27296.561604584527
2019-01-26,2,2019,1,26,5,2534.9,10.03,25273.18045862413
2019-01-27,2,2019,1,27,6,2091.6,8.57,24406.067677946325
2019-01-28,0,2019,1,28,0,1805.6999999999998,6.55,27567.938931297707
2019-01-29,0,2019,1,29,1,1832.3,6.58,27846.504559270517
2019-01-30,0,2019,1,30,2,1809.7,6.52,27756.134969325154
2019-01-31,0,2019,1,31,3,1889.6000000000001,6.95,27188.48920863309
2019-02-01,0,2019,2,1,4,2148.0,8.69,24718.066743383202
2019-02-02,2,2019,2,2,5,2240.3,9.58,23385.177453027143
2019-02-03,2,2019,2,3,6,2038.1999999999998,8.89,22926.88413948256
2019-02-04,2,2019,2,4,0,2562.9,12.68,20212.145110410096
2019-02-05,2,2019,2,5,1,2333.1,11.67,19992.28791773779
2019-02-06,2,2019,2,6,2,2322.1,11.65,19932.188841201718
2019-02-07,2,2019,2,7,3,2107.2,10.06,20946.32206759443
2019-02-08,2,2019,2,8,4,3114.5,14.43,21583.506583506583
2019-02-09,2,2019,2,9,5,3135.7999999999997,13.98,22430.615164520743
2019-02-10,2,2019,2,10,6,3023.3999999999996,13.01,23239.046887009987
2019-02-11,0,2019,2,11,0,2275.2000000000003,8.53,26672.91910902697
2019-02-12,0,2019,2,12,1,1860.0,6.7,27761.194029850747
2019-02-13,0,2019,2,13,2,1914.9,6.91,27712.011577424022
2019-02-14,0,2019,2,14,3,1943.5,6.88,28248.54651162791
2019-02-15,0,2019,2,15,4,1959.8,6.93,28279.942279942283
2019-02-16,2,2019,2,16,5,2426.5,9.54,25435.010482180296
2019-02-17,2,2019,2,17,6,2673.2,10.98,24346.08378870674
2019-02-18,0,2019,2,18,0,1761.8000000000002,6.15,28647.15447154472
2019-02-19,0,2019,2,19,1,1891.6,6.55,28879.3893129771
2019-02-20,0,2019,2,20,2,1838.0,6.32,29082.278481012658
2019-02-21,0,2019,2,21,3,1812.5,6.27,28907.496012759173
2019-02-22,0,2019,2,22,4,1870.1,6.58,28420.9726443769
2019-02-23,0,2019,2,23,5,1728.5,6.47,26715.61051004637
2019-02-24,2,2019,2,24,6,1770.0,7.17,24686.192468619247
2019-02-25,0,2019,2,25,0,1753.8,6.24,28105.76923076923
2019-02-26,0,2019,2,26,1,1817.6,6.4,28400.0
2019-02-27,0,2019,2,27,2,1902.8,6.79,28023.56406480118
2019-02-28,2,2019,2,28,3,2430.2000000000003,9.54,25473.79454926625
2019-03-01,2,2019,3,1,4,2371.2,9.6,24699.999999999996
2019-03-02,2,2019,3,2,5,1832.5,7.41,24730.09446693657
2019-03-03,2,2019,3,3,6,2224.3,9.23,24098.591549295776
2019-03-04,0,2019,3,4,0,1894.5,6.84,27697.368421052633
2019-03-05,0,2019,3,5,1,1953.7,6.92,28232.658959537574
2019-03-06,0,2019,3,6,2,1922.3,6.86,28021.865889212826
2019-03-07,0,2019,3,7,3,1867.7,6.64,28128.012048192773
2019-03-08,0,2019,3,8,4,1816.1000000000001,6.5,27940.0
